순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
354,과학,대학물리학 해설집,K312635442,9791159712272,93420,북스힐,"Raymond A. Serway 지음, 대학물리학교재편찬위원회 옮김",18000,18000,0,0%,900점,20190720,1801
355,과학,지역사회보건간호학 Ⅱ,8960697575,9788960697577,94510,학지사메디컬,정운숙 외 지음,36000,32400,3600,10%,"1,800점",20190130,2605
356,과학,오해의 동물원,K232534079,9791189327019,3400,곰출판,"루시 쿡 지음, 조은영 옮김",19500,17550,1950,10%,970점,20180927,6585
357,과학,보건의료 간호정책,8955968523,9788955968521,13510,메디캠퍼스,이보영.이정애.이정애 지음,28000,26600,1400,5%,"1,400점",20180726,1268
358,과학,20세기 기술의 문화사,8958205210,9788958205210,93400,궁리,김명진 지음,17000,15300,1700,10%,850점,20180430,3947
359,과학,옵토메트리개론,K522532318,9791159896804,93510,현문사,성풍주 지음,25000,25000,0,0%,0점,20180225,1701
360,과학,보조기의지학,8969401717,9788969401717,93510,대학서림,정진우.오경환.임인혁 외 지음,30000,30000,0,0%,0점,20180302,1776
361,과학,선형대수학,K882531615,9791159710841,93410,북스힐,임영빈 지음,20000,20000,0,0%,"1,000점",20170905,1130
362,과학,유기화학,K542531987,9791158081355,93430,자유아카데미,조병태 지음,39000,39000,0,0%,390점,20170620,1485
363,과학,처음 만나는 전기기기,K532535130,9791156642398,93560,한빛아카데미(교재),최은혁.박숭규 지음,20000,20000,0,0%,0점,20161101,1877
364,과학,철근콘크리트 역학 및 설계,K482535008,9791156102465,93530,CIR(씨아이알),윤영수 지음,28000,26600,1400,5%,"1,400점",20160822,1358
365,과학,기초 신호 및 시스템,K402535685,9791156642657,93560,한빛아카데미(교재),이철희 지음,26000,26000,0,0%,0점,20160718,1891
366,과학,최신 미적분학,8961058665,9788961058667,93410,경문사(경문북스),"제임스 스튜어트 지음, 수학교재편찬위원회 옮김",36000,36000,0,0%,0점,20150305,1489
367,과학,대기오염개론 (정문식 외),897432475X,9788974324759,93530,신광문화사,정문식 외 지음,24000,24000,0,0%,"1,200점",20150310,1267
368,과학,토질역학 (김기웅 외),8982252428,9788982252426,93530,구미서관,김기웅 외 지음,23000,21850,1150,5%,"1,150점",20150217,1721
369,과학,신호 및 시스템,1185475028,9791185475028,93560,퍼스트북,"Alan V. Oppenheim 외 지음, 김기두 외 옮김",37000,37000,0,0%,0점,20150225,1732
370,과학,페르마의 마지막 정리,898401186X,9788984011861,3410,영림카디널,"사이먼 싱 지음, 박병철 옮김",17000,15300,1700,10%,850점,20140701,11514
371,과학,수리학,8963641961,9788963641966,93530,청문각(교문사),윤용남 지음,30000,30000,0,0%,"1,500점",20140225,1320
372,과학,Cheng의 전자기학,8998308002,9788998308001,93560,성진미디어,"David K. Cheng 지음, 이택경 외 옮김",32000,32000,0,0%,960점,20130228,1893
373,과학,알기쉬운 공업수학,8965870771,9788965870777,93410,상학당,이수일 지음,27000,27000,0,0%,"1,350점",20130310,1792
374,과학,위상수학 입문 (문명호 외),8972828122,9788972828129,93410,경문사(경문북스),문명호 외 지음,13000,13000,0,0%,130점,20060228,1495
375,과학,창백한 푸른 점,8983719206,9788983719201,3440,사이언스북스,"칼 세이건 지음, 현정준 옮김",33000,29700,3300,10%,"1,650점",20011210,9642
376,과학,캠벨 생명과학 포커스,8968241155,9788968241154,93470,바이오사이언스,"Lisa A. Urry 외 지음, 전상학 옮김",45000,45000,0,0%,"1,350점",20210310,1160
377,과학,뇌는 작아지고 싶어 한다,8925589125,9788925589121,3400,알에이치코리아(RHK),"브루스 후드 지음, 조은영 옮김",19800,17820,1980,10%,990점,20210312,1030
378,과학,"익숙한 것들의 마법, 물리",K542738528,9791189327101,3420,곰출판,황인각 지음,16800,15120,1680,10%,840점,20210226,1520
379,과학,비만의 사회학,8936811770,9788936811778,3510,청아출판사,박승준 지음,20000,18000,2000,10%,"1,000점",20210220,1140
380,과학,수학자가 알려주는 전염의 원리,8984078050,9788984078055,3400,세종(세종서적),"애덤 쿠차르스키 지음, 고호관 옮김",19000,17100,1900,10%,950점,20210210,2855
381,과학,"100개의 별, 우주를 말하다",K302737058,9791190123938,3440,갈매나무,"플로리안 프라이슈테터 지음, 유영미 옮김, 이희원 감수",18000,16200,1800,10%,900점,20210125,3860
382,과학,브레인 3.0,K622737366,9791190116336,3400,Mid(엠아이디),임창환 지음,15000,13500,1500,10%,750점,20201210,1370
383,과학,통계학 입문,8935305421,9788935305421,,정익사,김홍기 외 지음,30000,30000,0,0%,0점,20190826,1020
384,과학,미래를 읽다 과학이슈 11 Season 10,K092633699,9791163632580,4400,동아M&B(과학동아북스),이충환 외 지음,15000,13500,1500,10%,750점,20200925,3336
385,과학,숫자에 약한 사람들을 위한 통계학 수업,8901244489,9788901244488,3410,웅진지식하우스,"데이비드 스피겔할터 지음, 권혜승 외 옮김",22000,19800,2200,10%,"1,100점",20200812,4083
386,과학,의약품기기 분석학,8941182123,9788941182122,93510,동명사,약품분석학분과회 엮음,35000,35000,0,0%,"1,050점",20200224,1283
387,과학,코스모스,K772638601,9791190403283,3440,사이언스북스,"앤 드루얀 지음, 김명남 옮김",22000,19800,2200,10%,"1,100점",20200320,17772
388,과학,인수공통 모든 전염병의 열쇠,K612637506,9791187313304,3510,꿈꿀자유,"데이비드 콰먼 지음, 강병철 옮김",30000,27000,3000,10%,"1,500점",20200201,7246
389,과학,디딤돌 기초생물학,K552637901,9791162600757,93510,정문각(JMK),유민 외 지음,30000,30000,0,0%,900점,20200110,1684
390,과학,더 위험한 과학책,895275154X,9788952751546,3400,시공사,"랜들 먼로 지음, 이강환 옮김",22000,19800,2200,10%,"1,100점",20200120,33872
391,과학,기본통계분석,K722636495,9791161054698,93310,공동체,김원표 지음,25000,25000,0,0%,750점,20190930,1478
392,과학,임상영양학 (임경숙 외),8936317989,9788936317980,93590,교문사,임경숙 외 지음,25800,25800,0,0%,770점,20190302,947
393,과학,고체물리학,899354378X,9788993543780,93420,텍스트북스(TextBook),"Charles Kittel 지음, 우종천 외 옮김",29000,29000,0,0%,870점,20190215,1890
394,과학,연소공학,8942591477,9788942591473,93530,동화기술,최성우 지음,18000,18000,0,0%,540점,20180119,1022
395,과학,기초 미적분학,K192534121,9791160731934,93410,경문사(경문북스),양영균 외 지음,24000,24000,0,0%,0점,20190102,2141
396,과학,보이는 세상은 실재가 아니다,8965706203,9788965706205,3400,쌤앤파커스,"카를로 로벨리 지음, 김정훈 옮김, 이중원 감수",16000,14400,1600,10%,800점,20180409,11032
397,과학,미스터리 작가를 위한 법의학 Q&A,K072532963,9791159252969,4080,들녘,"D. P. 라일 지음, 강동혁 옮김, 강다솔 감수",18000,16200,1800,10%,900점,20171130,8524
398,과학,기초부터 시작하는 PLC : 멜섹Q,K652531968,9791156643203,93560,한빛아카데미(교재),정완보 지음,23000,23000,0,0%,0점,20170428,1955
399,과학,도구와 기계의 원리 Now,K022535156,9791195748013,73500,크래들,"데이비드 맥컬레이 글.그림, 박영재.김창호 옮김",38000,34200,3800,10%,"1,900점",20161216,19111
400,과학,역동정신의학,K422535952,9791185696362,93510,하나의학사,"Glen O. Gabbard 지음, 이정태.채영래 옮김",40000,40000,0,0%,"2,000점",20161115,2540
401,과학,캠벨 생명과학,8968240582,9788968240584,93470,바이오사이언스,"Jane B. Reece 외 지음, 전상학 옮김",60000,60000,0,0%,0점,20160830,3114
402,과학,생태학,8961542311,9788961542319,93470,라이프사이언스,"Thomas M. Smith 지음, 강혜순 외 옮김",40000,40000,0,0%,0점,20160310,1689
403,과학,통신시스템의 기초,K482433951,9791185475134,93560,퍼스트북,이일근 지음,35000,35000,0,0%,0점,20150820,1073
404,과학,전공이 보이는 미분적분학,6000854980,9791156641827,93560,한빛아카데미(교재),장윤석 지음,22000,22000,0,0%,0점,20150530,1276
405,과학,"수학, 인문으로 수를 읽다",8987527379,9788987527376,3410,한국문학사,이광연 지음,14500,13050,1450,10%,720점,20140805,9267
406,과학,자연과학개론,8942517528,9788942517527,93530,동화기술,"Tillery, Bill W. 지음",28000,28000,0,0%,"1,400점",20130310,1198
407,과학,세포의 세계,8945049231,9788945049230,93470,피어슨에듀케이션코리아,"제프 하딘 외 지음, 서영훈 외 옮김",38000,38000,0,0%,0점,20121226,1394
408,과학,일반화학실험,8973388053,9788973388059,93430,자유아카데미,김은옥 외 지음,15000,15000,0,0%,750점,20100302,1698
409,과학,우주의 구조,8988907736,9788988907733,3420,승산,"브라이언 그린 지음, 박병철 옮김",28000,25200,2800,10%,"1,400점",20050624,7954
410,과학,일반화학실험,K632738031,9791188731244,93430,사이플러스,화학교재연구회 지음,16000,16000,0,0%,480점,20210301,1070
