순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
238,자기계발,실전 프레젠테이션 이야기,K362738322,9791197355707,3800,필로스토리,채자영 지음,13000,11700,1300,10%,650점,20201227,790
239,자기계발,혼자서도 잘하는 라이브 커머스 실전전략,K342738924,9791190611084,3320,일월일일,진화림.이종석 지음,17000,15300,1700,10%,850점,20210219,1230
240,자기계발,최고의 리더는 글을 쓴다,K942738587,9791190259484,3320,시크릿하우스,홍선표 지음,17000,15300,1700,10%,850점,20210217,1350
241,자기계발,도티의 플랜B,890124831X,9788901248318,3190,웅진지식하우스,나희선(도티) 지음,16500,14850,1650,10%,820점,20210122,5845
242,자기계발,매일 아침 1시간이 나를 바꾼다,K432737455,9791162541920,3190,비즈니스북스,"이케다 지에 지음, 안혜은 옮김",13800,12420,1380,10%,690점,20210129,3540
243,자기계발,허브 코헨의 협상의 기술 2,8934989742,9788934989745,4320,김영사,"허브 코헨 지음, 박진서 옮김",16800,15120,1680,10%,840점,20210108,1780
244,자기계발,장자의 비움 공부,K622737267,9791186151433,3190,리텍콘텐츠,조희 지음,15500,13950,1550,10%,770점,20210104,2955
245,자기계발,"메타인지, 생각의 기술",K862736437,9791170431527,3320,원앤원북스,오봉근 지음,17000,15300,1700,10%,850점,20201222,3615
246,자기계발,어떻게 자유로워질 것인가?,K042736715,9791187147633,4160,아날로그(글담),"에픽테토스 지음, A. A. 롱 엮음, 안규남 옮김",12000,10800,1200,10%,600점,20201215,1985
247,자기계발,알기 쉬운 종합 속독법,8931589425,9788931589429,13010,성안당,이금남 지음,23000,20700,2300,10%,"1,150점",20201124,1525
248,자기계발,말의 결,K202633229,9791197051135,3800,밀리언서재,이주리 지음,15000,13500,1500,10%,750점,20201015,5616
249,자기계발,문해력 공부,8925589788,9788925589787,3320,알에이치코리아(RHK),김종원 지음,15000,13500,1500,10%,750점,20201113,7466
250,자기계발,하버드 첫 강의 시간관리 수업 (10만 기념 리커버 에디션),8972773433,9788972773436,3320,리드리드출판(한국능률협회),"쉬셴장 지음, 하정희 옮김",15800,14220,1580,10%,790점,20201210,3273
251,자기계발,모두에게 사랑받을 필요는 없다,K312633699,9791187165798,3190,스몰빅라이프,"웨인 다이어 지음, 장원철 옮김",16000,14400,1600,10%,800점,20201019,10530
252,자기계발,내가 예민한게 아니라 네가 너무한 거야,8931590024,9788931590029,3180,성안당,유은정 지음,15000,13500,1500,10%,750점,20200914,8827
253,자기계발,150년 하버드 글쓰기 비법 (리커버),K772631725,9791189279219,3190,유노북스,송숙희 지음,14500,13050,1450,10%,720점,20200728,9316
254,자기계발,살며 사랑하며 배우며 (출간 100쇄 기념 스페셜 에디션),K412631414,9791197108617,3840,홍익출판미디어그룹,"레오 버스카글리아 지음, 이은선 옮김",14800,13320,1480,10%,740점,20200730,3853
255,자기계발,말센스 (리커버),K262631895,9791187165460,3190,스몰빅라이프,"셀레스트 헤들리 지음, 김성환 옮김",14500,13050,1450,10%,720점,20190225,23797
256,자기계발,기록의 쓸모,K792639581,9791187289852,3320,북스톤,이승희 지음,15000,13500,1500,10%,750점,20200521,12636
257,자기계발,내 삶의 의미는 무엇인가,K312639087,9791188912742,3180,특별한서재,이시형.박상미 지음,16000,14400,1600,10%,800점,20200501,9707
258,자기계발,마케터의 문장,K782637494,9791189995492,3320,인플루엔셜(주),"가나가와 아키노리 지음, 김경은 옮김",14500,13050,1450,10%,720점,20200207,11850
259,자기계발,미러,K512636316,9791190356176,3190,센시오,"루이스 L. 헤이 지음, 김태훈 옮김",15000,13500,1500,10%,750점,20191224,10064
260,자기계발,실행이 답이다 (리커버 에디션),8984059706,9788984059702,3320,더난출판사,이민규 지음,15000,13500,1500,10%,750점,20190906,15387
