순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
484,국내도서,혼자 공부하는 C 언어,K772635210,9791162241868,94000,한빛미디어,서현우 지음,24000,21600,2400,10%,"1,200점",20190610,21234
485,국내도서,해커스 토익 실전 1000제 2 LC 리스닝 문제집 (Hackers TOEIC Listening),8965422752,9788965422754,13740,해커스어학연구소(Hackers),해커스어학연구소 지음,11900,10710,1190,10%,590점,20190213,45894
486,국내도서,맛있는 일본어 Level 1,K992534405,9791161480268,14730,맛있는Books(JRC북스),문선희 지음,13800,12420,1380,10%,690점,20181128,8696
487,국내도서,화학공정계산,8964212851,9788964212851,93570,한티미디어,Richard M. Felder.Ronald W. Rousseau.Lisa G. Bulla,37000,37000,0,0%,"1,110점",20170228,7016
488,국내도서,대학생을 위한 말하기와 글쓰기 전략,K612738424,9791190727532,93810,태학사,전지니 외 지음,14000,14000,0,0%,0점,20210302,5990
489,국내도서,경양식집에서,K532738025,9791197360404,,린틴틴,"조영권 지음, 이윤희 그림",16000,14400,1600,10%,800점,20210129,11905
490,국내도서,하이큐!! 45,K412737694,9791136255822,,대원씨아이(만화),후루다테 하루이치 지음,5000,4500,500,10%,250점,20201224,53635
491,국내도서,장애인복지론 (임종호 외),8999721639,9788999721632,93330,학지사,임종호 외 지음,20000,20000,0,0%,600점,20200910,6684
492,국내도서,나를 바꾸는 글쓰기,8983124504,9788983124500,3700,부산외국어대학교출판부,만오교양대학 교재편찬위원회 지음,12500,12500,0,0%,620점,20200228,7965
493,국내도서,건강사정,8960698466,9788960698468,93510,학지사메디컬,"Carolyn Jarvis 지음, 임경춘 외 옮김",45000,40500,4500,10%,"2,250점",20200220,11415
494,국내도서,스쿠그의 기기분석의 이해,8962184710,9788962184716,93430,센게이지러닝(Cengage Learning),Douglas A. Skoog.F. James Holler.Stanley R. Crouch,45000,42750,2250,5%,"2,250점",20190822,7357
495,국내도서,이상한 과자 가게 전천당 1,K282635522,9791164060481,74830,길벗스쿨,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김",12000,10800,1200,10%,600점,20190705,56124
496,국내도서,아날로그 및 디지털 통신이론,897050981X,9788970509815,93560,생능출판사,김명진 지음,40000,40000,0,0%,"1,200점",20190621,6973
497,국내도서,발달심리학 (성현란 외),8999716252,9788999716256,93180,학지사,성현란 외 지음,28000,28000,0,0%,840점,20190115,6985
498,국내도서,현대인과 성서,8974503816,9788974503819,3230,숭실대학교출판부(SSUPRESS),현대인과 성서 교재편찬위원회 지음,10000,9500,500,5%,500점,20180210,6677
499,국내도서,경영학원론,K462532682,9791162260036,93320,시그마프레스,"David A. DeCenzo 외 지음, 양동훈 외 옮김",35000,35000,0,0%,"1,050점",20180115,7583
500,국내도서,"사람, 삶을 안다는 것",K142536481,9791195007899,3800,이엘북스,박명우 지음,12000,10800,1200,10%,600점,20161230,7834
501,국내도서,기억 전달자,8949120747,9788949120744,43840,비룡소,"로이스 로리 지음, 장은수 옮김",12000,10800,1200,10%,600점,20070518,55311
502,국내도서,문헌정보학의 이해,8976783816,9788976783813,93020,한국도서관협회,한국문헌정보학회 편찬위원회 편집부 엮음,30000,30000,0,0%,900점,20210225,5690
503,국내도서,열린책들 편집 매뉴얼 2021,8932920818,9788932920818,3010,열린책들,열린책들 편집부 지음,7800,7020,780,10%,390점,20210220,11225
504,국내도서,10만 원이 10억 되는 재밌는 돈 공부,K072738024,9791187512509,63320,리틀에이,"제임스 맥케나 외 지음, 박성혜 옮김, 천영록 감수",15000,13500,1500,10%,750점,20210302,5980
