순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
968,대학교재/전문서적,아동.청소년 이상심리학,8968662541,9788968662546,93180,시그마프레스,"Rita Wicks Nelson 외 지음, 정명숙 외 옮김",28000,28000,0,0%,"1,400점",20150302,3619
969,대학교재/전문서적,Ready for College English,8998591375,9788998591373,93740,지식인,"Myeong-Hee Seong 외 지음, Lyle A. Lewin 엮음",13000,13000,0,0%,650점,20141226,2738
970,대학교재/전문서적,동물해부생리학 개론,1185305106,9791185305103,93520,범문에듀케이션,"Victoria Aspinall.Melanie Cappello 지음, 김옥진 외 옮김",29000,29000,0,0%,0점,20140113,2793
971,대학교재/전문서적,알기 쉽고 재미있는 분자생물학,8961541501,9788961541503,93470,라이프사이언스,"David P. Clark 지음, 이명석 옮김",30000,30000,0,0%,0점,20130901,3258
972,대학교재/전문서적,대학 스페인어 문법,8974648059,9788974648053,13770,한국외국어대학교출판부 지식출판원(HUINE),한국외대 스페인어과 지음,16000,15200,800,5%,800점,20130225,3205
973,대학교재/전문서적,영화 예술,8996490814,9788996490814,93680,지필미디어,"데이비드 보드웰.Kristin Thompson 지음, 주진숙.이용관 옮김",37000,37000,0,0%,0점,20111029,3592
974,대학교재/전문서적,회로이론 (한글판),8970506160,9788970506166,93560,생능출판사,"Mitchel E. Schultz 지음, 김경화 외 옮김",35000,35000,0,0%,"1,750점",20090302,2747
975,대학교재/전문서적,토목재료학 (김성수 외),898225692X,9788982256929,93530,구미서관,김성수 외 지음,23000,21850,1150,5%,"1,150점",20090225,3212
976,대학교재/전문서적,최신 집단정신치료의 이론과 실제,8992141335,9788992141338,93510,하나의학사,"어빈 D.얄롬.Molyn Leszcz 지음, 장성숙.최혜림 옮김",37000,37000,0,0%,"1,850점",20080825,4597
977,대학교재/전문서적,국제경영,8968443254,9788968443251,,한경사,이성봉 지음,33000,33000,0,0%,990점,20210308,1850
978,대학교재/전문서적,헌법학원론 (정연주),8970323279,9788970323275,93360,법영사,정연주 지음,49000,46550,2450,5%,"2,450점",20210310,1920
979,대학교재/전문서적,창의적 컴퓨팅,8972187119,9788972187110,93000,한양대학교출판부,한양대학교 소프트웨어교육위원회 지음,16000,16000,0,0%,800점,20210220,2460
980,대학교재/전문서적,영양판정 (이미숙 외),8936321412,9788936321413,93590,교문사,이미숙 외 지음,24000,24000,0,0%,720점,20200305,2170
981,대학교재/전문서적,국제정세의 이해 (제6개정판) (반양장),8946080051,9788946080058,93340,한울(한울아카데미),유현석 지음,29500,29500,0,0%,290점,20210120,3200
982,대학교재/전문서적,공학도를 위한 정역학,K212737807,9791132106616,93550,한국맥그로힐,"Ferdinand P. Beer 지음, 고승기 외 옮김",37000,37000,0,0%,"1,110점",20210105,2165
983,대학교재/전문서적,최신 발달심리학,K562736534,9791189946890,93180,사회평론아카데미,송현주 외 지음,27000,27000,0,0%,810점,20210104,2535
984,대학교재/전문서적,탄허 선사의 사교 회통 사상,K032632929,9791189269722,94220,민족사,문광 지음,28000,25200,2800,10%,"1,400점",20200825,3716
985,대학교재/전문서적,놀이지도 (신유림 외),8942613632,9788942613632,93370,창지사,신유림 외 지음,21000,21000,0,0%,630점,20200818,2246
986,대학교재/전문서적,인체 구조와 기능,8960698849,9788960698840,93510,학지사메디컬,"Erin C. Amerman 지음, 김금숙 외 옮김",60000,54000,6000,10%,"3,000점",20200820,2395
987,대학교재/전문서적,유아미술교육,K332632496,9791161057736,93370,공동체,서혜정.고지민 지음,19000,19000,0,0%,570점,20200730,2207
988,대학교재/전문서적,현대경영학의 이해,8955017308,9788955017304,93320,신영사,장영광.정기만 지음,25000,25000,0,0%,750점,20200715,2731
989,대학교재/전문서적,Martini 핵심 해부생리학,8968241023,9788968241024,93510,바이오사이언스,"Frederic H. Martini 외 지음, 윤호 외 옮김",37000,37000,0,0%,"1,110점",20200310,2376
