순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
874,장르소설,사라진 세계,K702637910,9791190090070,3840,허블,"톰 스웨터리치 지음, 장호연 옮김",16000,14400,1600,10%,800점,20200219,3212
875,장르소설,명신학교에 오신 걸 환영합니다,K042637719,9791190594028,3810,요다,김동식 외 지음,14000,12600,1400,10%,700점,20200217,2169
876,장르소설,디오게네스 변주곡,K122637600,9791160074659,3820,한즈미디어(한스미디어),"찬호께이 지음, 강초아 옮김",17500,15750,1750,10%,870점,20200219,1805
877,장르소설,집시여 안녕,K352637203,9791190489058,43840,북레시피,"낸시 스프링어 지음, 김진희 옮김",13000,11700,1300,10%,650점,20200214,1570
878,장르소설,비밀의 크리놀린,K112637203,9791190489041,43840,북레시피,"낸시 스프링어 지음, 김진희 옮김",13000,11700,1300,10%,650점,20200214,1475
879,장르소설,아르카디아에도 나는 있었다,8972751723,9788972751724,4810,현대문학,듀나 지음,13000,11700,1300,10%,650점,20200525,2032
880,장르소설,세라피나와 일곱 개의 별,K232638129,9791162040812,4840,아르볼,"로버트 비티 지음, 김지연 옮김",14000,12600,1400,10%,700점,20200315,571
881,장르소설,점성술 살인사건,8952750454,9788952750457,4830,검은숲,"시마다 소지 지음, 한희선 옮김",15500,13950,1550,10%,770점,20200128,1830
882,장르소설,어서 오세요 실력지상주의 교실에 11.5,K592636049,9791165072773,,㈜소미미디어,"키누가사 쇼고 지음, 토모세 슌사쿠 그림, 조민정 옮김",7000,6300,700,10%,350점,20200206,6595
883,장르소설,"너네, 아싸인 날 너무 좋아하는 거 아니냐. 1",K382636746,9791165241520,4830,영상출판미디어(주),"나기키 에코 지음, 아유마 사유 그림, ruleeZ 옮김",7000,6300,700,10%,350점,20200206,1077
884,장르소설,늑대와 양피지 4,K382636334,9791134837884,4830,학산문화사(라이트노벨),"하세쿠라 이스나 지음, 아야쿠라 쥬우 그림, 박소영 옮김",7500,6750,750,10%,370점,20200123,2840
885,장르소설,SF 거장과 걸작의 연대기,897199990X,9788971999905,3600,돌베개,김보영 외 지음,19500,17550,1950,10%,970점,20191230,4558
886,장르소설,책과 열쇠의 계절,8954658695,9788954658690,3830,엘릭시르,"요네자와 호노부 지음, 김선영 옮김",14800,13320,1480,10%,740점,20191216,5107
887,장르소설,진혼 1~3 세트 - 전3권 (완결),K592636212,9791101756996,4820,만월,Priest 지음,42000,37800,4200,10%,"2,100점",20191220,6127
888,장르소설,그 칼로는 죽일 수 없어,K962636916,9791190157056,3830,북플라자,"모리카와 토모키 지음, 최재호 옮김",15000,13500,1500,10%,750점,20191210,2681
889,장르소설,분신,8990982839,9788990982834,3830,재인,"히가시노 게이고 지음, 김난주 옮김",18800,16920,1880,10%,940점,20191205,3609
890,장르소설,향밀침침신여상 2,8947545422,9788947545426,4820,마시멜로,"전선 지음, 이경민 옮김",15000,13500,1500,10%,750점,20191218,2149
891,장르소설,향밀침침신여상 1,8947545414,9788947545419,4820,마시멜로,"전선 지음, 이경민 옮김",15000,13500,1500,10%,750점,20191218,2161
892,장르소설,나는 슈뢰딩거의 고양이로소이다,K202636605,9791185585819,3810,아토포스,원종우 지음,13600,12240,1360,10%,680점,20191206,3288
893,장르소설,재워 주세요,8968970513,9788968970511,3810,가연,메리J 지음,13000,11700,1300,10%,650점,20191125,334
894,장르소설,제왕업 - 상,8965709342,9788965709343,4820,쌤앤파커스,"메이위저 지음, 정주은 옮김",16000,14400,1600,10%,800점,20191122,1604
895,장르소설,이 용사가 ZZANG센 주제에 너무 신중하다 4,K942636392,9791164668717,4830,영상출판미디어(주),"츠치히 라이토 지음, 토요타 사오리 그림, 정대식 옮김",10000,9000,1000,10%,500점,20191125,691
896,장르소설,유령해마,K642636893,9791190394079,3810,아작,문목하 지음,14800,13320,1480,10%,740점,20191111,3200
897,장르소설,나의 히어로 아카데미아 4,K402636796,9791165013219,,서울문화사,"요시 안리 지음, 호리코시 코헤이 원작, 오경화 옮김",6800,6120,680,10%,340점,20191028,2709
898,장르소설,목요일에 만나면,K882636686,9791158108007,3810,봄출판사(봄미디어),김지운 지음,9000,8100,900,10%,450점,20191031,1133
899,장르소설,86 에이티식스 5,K732636387,9791164668182,4830,영상출판미디어(주),"아사토 아사토 지음, 시라비 그림, 한신남 옮김",7500,6750,750,10%,370점,20191101,2387
900,장르소설,드라큘라,K272636283,9791164451258,3840,더스토리,"브램 스토커 지음, 원은주 옮김",16800,15120,1680,10%,840점,20191030,1674
901,장르소설,나는 너에게 10년 치의 『 』을 전하고 싶어,8959528269,9788959528264,3830,제우미디어,"아마노 아타루 지음, 구자용 옮김",12800,11520,1280,10%,640점,20191018,1924
902,장르소설,날씨의 아이 클리어파일 - 2매,K912636987,8809559745330,1,대원앤북,신카이 마코토 지음,3000,2700,300,10%,140점,20191017,2500
903,장르소설,머더봇 다이어리 : 시스템 통제불능,K892636070,9791159922657,4800,알마,"마샤 웰스 지음, 고호관 옮김",13800,12420,1380,10%,690점,20190926,1014
904,장르소설,"사상 최강의 대마왕, 마을 사람 A로 전생하다 1",K152636874,9791164666409,4830,영상출판미디어(주),"카토 묘진 지음, 미즈노 사오 그림, 김덕진 옮김",7000,6300,700,10%,350점,20191002,1086
905,장르소설,소설 속 악녀 황제가 되었다 1~4 세트 - 전4권,8928094054,9788928094059,4810,페리윙클,미래나비 지음,47600,42840,4760,10%,"2,380점",20190925,416
906,장르소설,29초,8950983206,9788950983208,3840,arte(아르테),"T. M. 로건 지음, 천화영 옮김",15000,13500,1500,10%,750점,20190918,1393
