순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
844,예술/대중문화,미술치료의 이론과 실제,K102737703,9791165394479,3180,북랩,백원대 외 지음,19000,17100,1900,10%,950점,20201218,320
845,예술/대중문화,드로잉프레리 컬러링북 : 해피니스,8998171961,9788998171964,13630,다독다독,드로잉프레리 지음,15000,13500,1500,10%,750점,20201221,1270
846,예술/대중문화,기억력을 지켜주는 컬러링북 : 엄마 따라 장터 구경,8956254133,9788956254135,14510,학고재,"박수정 지음, 강준휘.구태은 그림",12000,10800,1200,10%,600점,20201204,805
847,예술/대중문화,송가인이어라,K422737264,9791191043129,3810,스튜디오오드리,"송가인 지음, 스토리베리 구성",16000,14400,1600,10%,800점,20201226,6765
848,예술/대중문화,브러시 소재집 : 흑백 일러스트·만화 편,K282736339,9791127440909,13650,AK(에이케이)커뮤니케이션즈,"배경창고 지음, 김재훈 옮김",23900,21510,2390,10%,"1,190점",20201210,1565
849,예술/대중문화,세븐틴 베스트 피아노 연주곡집 (스프링),8967212356,9788967212353,93670,삼호ETM,박상현 편곡,15000,13500,1500,10%,750점,20201125,2515
850,예술/대중문화,엄지척 칼림바 연주곡집,8967212348,9788967212346,,삼호ETM,삼호ETM 편집부 지음,8000,7200,800,10%,400점,20201120,2325
851,예술/대중문화,오늘도 나무를 그리다,K052735215,9791190779197,13650,진선아트북,김충원 지음,12000,10800,1200,10%,600점,20201117,5745
852,예술/대중문화,아동.청소년 집단미술치료 프로그램,899972235X,9788999722356,93180,학지사,김인선 외 지음,18000,18000,0,0%,540점,20210125,780
853,예술/대중문화,음악가의 삶과 사상,897316631X,9788973166312,3670,부산대학교출판부,김정희 지음,12000,12000,0,0%,600점,20190830,290
854,예술/대중문화,두근두근 우쿨렐레 입문,K032633411,9791190801614,14670,음악세계,설명희.이인애 지음,6000,5400,600,10%,300점,20201030,816
855,예술/대중문화,송나라에 간 고양이,K572633012,9791191043044,7910,모모,"과지라 지음, 허유영 옮김",22000,19800,2200,10%,"1,100점",20201127,13752
856,예술/대중문화,피의 결혼,8908063226,9788908063228,4870,범우사,"페데리코 가르시아로르카 지음, 정선옥 옮김",4900,4410,490,10%,240점,20201012,493
857,예술/대중문화,수채화 카페 컬러링북,K292633813,9791158587178,12650,밥북,이정란 지음,13000,11700,1300,10%,650점,20201013,1981
858,예술/대중문화,케이팝 인사이트,8963247228,9788963247229,3680,북코리아,박선민 지음,15000,14250,750,5%,750점,20201015,451
859,예술/대중문화,줄서는 미술관의 SNS 마케팅 비법,K182633901,9791188314546,93320,유엑스리뷰,"도다누키 신이치로 지음, 이정미 옮김",18000,16200,1800,10%,900점,20200928,2662
860,예술/대중문화,놀면 뭐하니? 지금부터 기타!,K212633708,9791190801584,13670,음악세계,박지은 지음,12000,10800,1200,10%,600점,20200930,1713
861,예술/대중문화,아이패드로 그리는 동화 속 세상,K962633699,9791125477969,13650,시대인,윤다연 지음,20000,18000,2000,10%,"1,000점",20201005,1172
862,예술/대중문화,문화의 시각으로 음악을 보다,K562633475,9791195871254,3670,띠움,김희선.최윤자.변지연 지음,15000,13500,1500,10%,750점,20200907,786
863,예술/대중문화,더 쉬운 보타니컬 아트 컬러링북 : 꽃과 열매 편,8997107607,9788997107605,13650,아이콘북스,"김민주 지음, 도지화 감수",13800,12420,1380,10%,690점,20200915,2222
864,예술/대중문화,수수한 아이패드 드로잉,8931463200,9788931463200,13650,영진.com(영진닷컴),수수진 지음,17000,15300,1700,10%,850점,20200920,3011
865,예술/대중문화,아이패드 드로잉 & 페인팅 with 프로크리에이트,K142632925,9791163031840,13000,이지스퍼블리싱,"3D토털 퍼블리싱 지음, 김혜연 옮김",20000,18000,2000,10%,"1,000점",20200908,2864
866,예술/대중문화,피아노로 쉽게 연주하는 Disney 디즈니 OST 베스트 Very Easy Ver.,8932637873,9788932637877,94670,삼호뮤직(삼호출판사),삼호뮤직 콘텐츠기획개발부 지음,10000,9000,1000,10%,500점,20200822,3299
