순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
184,여행,처음 상하이에 가는 사람이 가장 알고 싶은 것들,8960603309,9788960603301,13980,원앤원스타일,하경아 지음,15000,13500,1500,10%,750점,20140424,344
185,여행,오래된 것들은 다 아름답다,8970596526,9788970596525,3810,컬처그라퍼,승효상 지음,13800,12420,1380,10%,690점,20121023,2791
186,여행,푸른 영혼일 때 떠나라,8996274771,9788996274773,3810,나무발전소,"노동효 지음, 안시내 그림",13000,11700,1300,10%,650점,20110725,269
187,여행,"서울특별시전도 (1:40,000) (케이스 접지-휴대용)",8939000781,9788939000780,,성지문화사,성지문화사 편집부 지음,6000,5400,600,10%,300점,20210101,571
188,여행,"세계지도 한글지세 (코팅 원지/부착용) : 단면 (축척 1:39,000,000)",8939003098,9788939003095,,성지문화사,성지문화사 편집부 지음,15000,13500,1500,10%,750점,20210101,256
189,여행,신경림의 시인을 찾아서 1,8980409311,9788980409310,3810,우리교육,신경림 지음,11000,9900,1100,10%,550점,20100322,2586
190,여행,나의 서양미술 순례,8936470744,9788936470746,3600,창비,"서경식 지음, 박이엽 옮김",15000,13500,1500,10%,150점,20020205,3943
191,여행,전국유명 등산지도 200산,8939000730,9788939000735,,성지문화사,최선웅 엮음,16000,14400,1600,10%,800점,20200101,1057
192,여행,지구본 위에 칠판을 걸다,K062739238,9791189254537,3980,휴앤스토리,최혜경 지음,15000,13500,1500,10%,750점,20210305,1010
193,여행,우리는 사랑 아니면 여행이겠지,K272739030,9791196679255,3810,보다북스,최갑수 지음,15500,13950,1550,10%,770점,20210310,110
194,여행,그때 너에게 같이 가자고 말할걸,893498922X,9788934989226,3810,김영사,이정환 지음,13800,12420,1380,10%,690점,20210227,60
195,여행,여행이 멈춰도 사랑은 남는다,K522738421,9791190938471,13980,상상출판,채지형 지음,15000,13500,1500,10%,750점,20210222,640
196,여행,유럽 도자기 여행 : 동유럽 편,K372738327,9791185330969,3900,도도(도서출판),조용준 지음,22000,19800,2200,10%,"1,100점",20210222,160
197,여행,"미서부, 같이 가줄래?",8962918943,9788962918946,3980,푸른길,온정 지음,14000,12600,1400,10%,700점,20210222,490
198,여행,골목의 시간을 그리다,K632738322,9791191266054,3810,초록비책공방,정명섭.김효찬 지음,18000,16200,1800,10%,900점,20210220,130
199,여행,개항장 한세기 건너 지금,899617730X,9788996177302,3900,인천출판사,류민희.김진국 지음,15000,13500,1500,10%,750점,20210125,80
200,여행,"22살, 낯선 유럽",K972738026,9791166492167,3810,좋은땅,이은채 지음,12000,10800,1200,10%,600점,20210115,220
201,여행,하라쇼! 러시아,K672738028,9791191270075,3920,비욘드북스,"황인희 지음, 윤상구 사진",18000,16200,1800,10%,900점,20210118,235
202,여행,산이 그리움을 부른다,K982738796,9791166492358,3980,좋은땅,이장화 지음,23000,20700,2300,10%,"1,150점",20210129,135
203,여행,"동해, 시가 빛나는 바다",K042738794,9791191262162,3810,걷는사람,최재봉 지음,15000,13500,1500,10%,750점,20201231,120
