순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
467,소설/시/희곡,이반 일리치의 죽음,8936464078,9788936464073,3890,창비,"레프 니콜라예비치 톨스토이 지음, 이강은 옮김",10000,9000,1000,10%,500점,20121009,8293
468,소설/시/희곡,영문학입문,8962490676,9788962490671,93840,우용출판사,정진농.정해룡.이선진 지음,19000,19000,0,0%,950점,20120317,971
469,소설/시/희곡,그리스 비극 걸작선,8991290329,9788991290327,93890,도서출판 숲,"아이스퀼로스 외 지음, 천병희 옮김",15000,13500,1500,10%,750점,20100210,6209
470,소설/시/희곡,그리스인 조르바,8932909342,9788932909349,3890,열린책들,니코스 카잔차키스 지음,12800,11520,1280,10%,640점,20091220,36806
471,소설/시/희곡,소설의 이론,8931005695,9788931005691,93800,문예출판사,"게오르그 루카치 지음, 김경식 옮김",15000,13500,1500,10%,750점,20070720,4793
472,소설/시/희곡,끝과 시작,8932029113,9788932029115,4890,문학과지성사,"비스와바 쉼보르스카 지음, 최성은 옮김",22000,19800,2200,10%,"1,100점",20161011,9396
473,소설/시/희곡,주름과 기억,8989251249,9788989251248,3810,작가,오형엽 지음,15000,13500,1500,10%,750점,20040625,1534
474,소설/시/희곡,한국문학통사 1 (제4판),8942340342,9788942340347,94810,지식산업사,조동일 지음,20000,19000,1000,5%,"1,000점",20050301,5418
475,소설/시/희곡,콜드 스토리지,K922738731,9791158888480,3840,황금가지,"데이비드 켑 지음, 이정아 옮김",13800,12420,1380,10%,690점,20210129,1160
476,소설/시/희곡,나쁜 제안 2,8968970866,9788968970863,3810,가연,황한영 지음,13000,11700,1300,10%,650점,20210219,1580
477,소설/시/희곡,친구 캐릭인 내가 인기 많을 리 없잖아? 3,8959529877,9788959529872,3830,제우미디어,"세카이이치 지음, 오사베 토무 그림, 주원일 옮김",9800,8820,980,10%,490점,20210225,1720
478,소설/시/희곡,구원의 날,K392738791,9791165794156,3810,시공사,정해연 지음,13800,12420,1380,10%,690점,20210204,1365
479,소설/시/희곡,약속의 네버랜드 : 엄마들의 추상곡,K782738488,9791134868406,,학산문화사(라이트노벨),"나나오 지음, 데미즈 포스카 그림, 시라이 카이우 원작",7000,6300,700,10%,350점,20210127,3740
