순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
39,전집/중고전집,(전3권)빨라지고 강해지는 이것이 도형이다 초등1학년 A세트,K542631276,,,,,33000,29700,3300,10%,330점,20200615,151
40,전집/중고전집,(전2권)추리논리퀴즈 셜록홈스+이상한나라의 앨리스(볼펜 증정),K992631174,,,빨간콩,,30000,27000,3000,10%,300점,20191201,298
41,전집/중고전집,AR개정판/마법천자문 정가인하 41-50권 E 세트 /아동도서1권+노트3권 증정,K672637100,,,아울북,,99000,89100,9900,10%,990점,20210120,341
42,전집/중고전집,[헤밍웨이] 올망졸망 아기그림책 22종세트 (20권+CD2장),K652636494,,,한국헤밍웨이,,71000,63900,7100,10%,710점,20150101,140
43,전집/중고전집,[무지개] (개정신판) 추피의 생활이야기 (전71종)_본책60권+낱말놀이책10권+스티커북1,K092635839,,,무지개,,160000,144000,16000,10%,"1,600점",20200101,267
44,전집/중고전집,수상한 시리즈 1~9권 세트/아동도서+노트5권 증정,K562531403,,,북멘토,,99500,89550,9950,10%,990점,20200930,579
45,전집/중고전집,사파리/바른가치를 위한 우리 아이 최고의 선택 시리즈세트(전8권)/오은영 박사가 감수 추천하는,K772531474,,,사파리,,80000,72000,8000,10%,800점,20130528,165
46,전집/중고전집,[사파리]토비와 역사 속으로1~6권 묶음(전6권):톡톡문고,K452530443,,,,,30000,27000,3000,10%,300점,20130305,117
47,전집/중고전집,(부즈펌)뿌까의 무림열전 1+2+3권 묶음세트(전3권),K552530143,,,,,26400,23760,2640,10%,260점,20060622,118
48,전집/중고전집,최승호 시인의 말놀이 동시집 1~5권 세트/문구세트 증정/개정판,K802530949,,,비룡소,,62500,56250,6250,10%,620점,20200214,631
49,전집/중고전집,술술 읽히고 착착 정리되는 끄덕끄덕 세계사 1~3권 세트/노트 증정,K522530639,,,아카넷주니어,,47400,42660,4740,10%,470점,20151110,392
50,전집/중고전집,한글 12주 1단계 + 2단계 + 3단계 세트(스티커 증정) : 만 4세 이상,K892536198,,,삼성출판사,,15000,13500,1500,10%,150점,20161215,145
51,전집/중고전집,추리 천재 엉덩이 탐정 1~10권 세트/문구세트+아동도서+노트+알림장+종합장+텀블러 증정,K142535252,,,아이세움,,112000,100800,11200,10%,"1,120점",20201215,2572
52,전집/중고전집,[이퓨쳐]Smart Phonics Levels-Student Book(전5권)+워크북5권,K932535531,,,이퓨쳐,,95000,85500,9500,10%,860점,20000101,487
53,전집/중고전집,빨간내복의 초능력자 시즌2 1~4권 세트/노트2권 증정,K762535215,,,와이즈만BOOKs,,48000,43200,4800,10%,480점,20201220,479
54,전집/중고전집,이상한 과자 가게 전천당 7번 8번 9번 전3권 세트/노트 증정,K972535707,,,길벗스쿨,,36000,32400,3600,10%,360점,20201207,153
55,전집/중고전집,"2020년 최신판 예림당 Why와이 교과서 중심만화 1학년 시리즈 why세트 교과서중심만화세트 [전4권] =(국어,수학,사회,과학) 4과목[정품새책 ]+[초등와이문제집2권증정[가격",K332434051,,,예림당,,36000,32400,3600,10%,330점,20200101,679
56,전집/중고전집,[2017년 최신판][훈민출판사] 매일매일 즐거운 낱말카드 (전 250장),K842434341,,,훈민출판사,,13500,13500,0,0%,140점,20150101,544
57,전집/중고전집,책읽는곰/유아 창작동화 최숙희 작가의 베스트 그림책 세트(전8권)/먹어도먹어도줄지않는죽.너는기적이야.엄마가화났다.모르는척공주.너는어떤씨앗.엄마의말.마음아안녕.열두달나무아이,K302434946,,,책읽는곰,,91500,82350,9150,10%,910점,20100930,229
58,전집/중고전집,잠뜰TV 오리지널 스토리북 1~4권 세트/문구세트 증정,K242434428,,,서울문화사,,37400,33660,3740,10%,370점,20210121,295
59,전집/중고전집,마법천자문 48번 49번 50번 전3권 세트/종합장+노트2권 증정,K672434362,,,올댓스토리,,36000,32400,3600,10%,360점,20210120,1322
60,전집/중고전집,13층 나무집 시리즈 전9권 세트/아동도서+문구세트+알림장 증정,K042433856,,,시공주니어,,96000,86400,9600,10%,960점,20200110,2294
61,전집/중고전집,[2021년/마로니에북스][완간판]New 박경리 대하소설토지[20권+토지인물사전],K712433140,,,마로니에북스,,258000,232200,25800,10%,"2,580점",20210110,1046
62,전집/중고전집,설민석의 한국사 대모험 1~15권 세트/아동도서2권+노트+알림장+스티커+한국사연표 증정,K022433821,,,아이휴먼,,165800,149220,16580,10%,"1,650점",20201026,6355
63,전집/중고전집,[2021년/한국헤르만헤세]New [서울대선정]세계문학전집[전100권][정품],6000803879,,,한국헤르만헤세,,410000,369000,41000,10%,"4,100점",20210110,867
64,전집/중고전집,책읽는곰/쿠키 한 입의 수업 세트(전4권)/쿠키한입의우정수업.쿠키한입의인생수업.사랑수업.행복수업,6000740027,,,책읽는곰,,38800,34920,3880,10%,380점,20080121,276
65,전집/중고전집,푸른사자 와니니 1~3권 세트,6000670098,,,창비,,32400,29160,3240,10%,320점,20191206,616
66,전집/중고전집,만화로 읽는 초등 인문학 그리스 로마 신화 1~21권 세트/아동도서4권+노트2권 증정,6000566926,,,아울북,,210000,189000,21000,10%,"2,100점",20210224,956
67,전집/중고전집,이상한 과자 가게 전천당 1~9권 세트/아동도서+수첩 증정,6000563657,,,길벗스쿨,,108000,97200,10800,10%,"1,080점",20201207,2018
68,전집/중고전집,이사도라 문 1~11권 세트/아동도서2권 증정,6000519938,,,을파소,,132000,118800,13200,10%,"1,320점",20210106,188
69,전집/중고전집,지브리 애니메이션북 시리즈 (전5권),6000427110,,,대원씨아이(단행본),,75000,67500,7500,10%,750점,20180115,163
70,전집/중고전집,정재승의 인간 탐구 보고서 1~5권 세트/아동도서+노트 증정,6000419461,,,아울북,,70000,63000,7000,10%,700점,20201209,1119
71,전집/중고전집,수학 그림 동화 시리즈 1~8권,6000392464,,,비룡소,,96000,86400,9600,10%,960점,20120628,488
72,전집/중고전집,총몇명 스토리 1~5권 세트,6000392234,,,아이세움,,60000,54000,6000,10%,600점,20200716,267
73,전집/중고전집,"기탄 사고력 수학 D단계 전4권 세트 (7,8세용)",6000370849,,,기탄교육,,28000,25200,2800,10%,280점,20020220,517
74,전집/중고전집,기탄 사고력 수학 H단계 전6권 세트 (초등4학년) ,6000364607,,,기탄교육,,42000,37800,4200,10%,420점,20000430,256
