순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
262,가정/요리/뷰티,공방숲의 동화 손뜨개 인형,8965183251,9788965183259,,경향미디어,노현진 지음,16800,15120,1680,10%,840점,20210203,1270
263,가정/요리/뷰티,2021 코리아 베스트 레시피,K062738482,9791197053153,13590,이밥차(그리고책),이밥차 요리연구소 지음,20000,18000,2000,10%,"1,000점",20210120,835
264,가정/요리/뷰티,전문가와 목공 동호인을 위한 수납 디자인,K452737353,9791190853088,,마티,"엑스날리지 지음, 박승희 옮김",22000,19800,2200,10%,"1,100점",20210120,1045
265,가정/요리/뷰티,해리 포터 영화 속 뜨개질 마법,8983928417,9788983928412,13630,문학수첩,"타니스 그레이 지음, 조진경 옮김",20000,18000,2000,10%,"1,000점",20201231,2060
266,가정/요리/뷰티,집에서 만드는 최고의 이탈리아 요리,K422737593,9791185676647,13590,윌컴퍼니(윌스타일),"고바야시 아키후미 지음, 김수정 옮김",14000,12600,1400,10%,700점,20210105,3535
267,가정/요리/뷰티,오늘 집에서 칵테일 한 잔 어때?,K452737264,9791156161974,13590,리스컴,리니비니 지음,14000,12600,1400,10%,700점,20201223,1490
268,가정/요리/뷰티,애착 인형 & 쿠션 손뜨개,K902736567,9791187113478,13590,이아소,"애플민트 지음, 김은주 옮김",15000,13500,1500,10%,750점,20201210,1070
269,가정/요리/뷰티,나의 소중한 파올라 레이나를 위하여,8931590385,9788931590388,13630,성안당,예쁜손뜨개 지음,22000,19800,2200,10%,"1,100점",20201208,3970
270,가정/요리/뷰티,치즈케이크,8992119836,9788992119832,13590,청출판,해피해피케이크 지음,13500,12150,1350,10%,670점,20201110,4980
271,가정/요리/뷰티,최고의 당뇨 밥상,K222633820,9791156161943,13510,리스컴,마켓온오프 지음,16000,14400,1600,10%,800점,20201102,3041
272,가정/요리/뷰티,그린도토리의 숲속 동물 손뜨개,K922633119,9791160075410,13630,한즈미디어(한스미디어),명주현 지음,18000,16200,1800,10%,900점,20201027,5181
273,가정/요리/뷰티,실내에서 이끼키우기,K792633013,9791190717298,,플로라,이선희 외 지음,16000,14400,1600,10%,800점,20201019,1236
274,가정/요리/뷰티,선물하기 좋은 수세미,8969524282,9788969524287,13630,경향BP,김윤정.유인선.한수진 지음,16800,15120,1680,10%,840점,20201021,4045
275,가정/요리/뷰티,히구치 유미코의 사계절 자수,K172633691,9791160075298,13630,한즈미디어(한스미디어),"히구치 유미코 지음, 김수연 옮김, 헬렌정 감수",18000,16200,1800,10%,900점,20200924,3566
276,가정/요리/뷰티,앙금플라워레시피,K392632857,9791197122200,,종이학,조영화 지음,28000,25200,2800,10%,"1,400점",20200925,1412
277,가정/요리/뷰티,우리 집에 식물을 들여도 괜찮을까요?,K282738737,9791191307108,13520,시그마북스,"사카이노 류스케 (AYANAS) 지음, 윤은혜 옮김",16000,14400,1600,10%,800점,20210305,420
278,가정/요리/뷰티,깔끔한 실루엣의 원피스 만들기 25,K832630418,9791188062324,13590,핸디스,류정숙 외 지음,16000,14400,1600,10%,800점,20200626,2173
279,가정/요리/뷰티,모두의 솥밥,K812639644,9791196978747,13590,맛있는책방,김희종 지음,19800,17820,1980,10%,990점,20200520,3885
280,가정/요리/뷰티,양성평등을 위한 행복한 성과 결혼,K512638482,9791161055459,93370,공동체,정아란.유정희 지음,19000,19000,0,0%,570점,20191230,473
281,가정/요리/뷰티,중간계 종이접기,8976228006,9788976228000,73630,종이나라,서원선 외 지음,12800,11520,1280,10%,640점,20191209,2641
282,가정/요리/뷰티,세상 예쁜 수세미,K512636388,9791187100782,13590,황금시간,김원.문주희.이은진 지음,17000,15300,1700,10%,850점,20191025,4987
283,가정/요리/뷰티,세상 편한 서현이네 유아식판식,K302635336,9791190242028,13590,베가북스,"한온유 지음, 김영훈 감수",14800,13320,1480,10%,740점,20190715,4890
284,가정/요리/뷰티,"샐러드가 필요한 모든 순간, 나만의 드레싱이 빛나는 순간",K312635280,9791185473499,13590,레시피팩토리,지은경 지음,16800,15120,1680,10%,840점,20190419,10989
285,가정/요리/뷰티,까눌레,8992119720,9788992119726,13590,청출판,해피해피케이크 지음,12800,11520,1280,10%,640점,20190329,1895
286,가정/요리/뷰티,책장 속 티타임,897199925X,9788971999257,3800,돌베개,"기타노 사쿠코 지음, 강영지 그림, 최혜리 옮김",14000,12600,1400,10%,700점,20190228,1849
287,가정/요리/뷰티,프랑스 자수로 수놓는 드림캐처,8969523049,9788969523044,13630,경향BP,최미나 지음,3600,3240,360,10%,180점,20190124,2158
288,가정/요리/뷰티,위스키 인포그래픽,8931459602,9788931459609,14590,영진.com(영진닷컴),"Dominic Roskrow 지음, 한혜연 옮김",22000,19800,2200,10%,"1,100점",20190115,3111
289,가정/요리/뷰티,핸드메이드 사계절 리넨 여성복 25,K912534294,9791188062188,13590,핸디스,이토 미치요 지음,15000,13500,1500,10%,750점,20181112,1476
290,가정/요리/뷰티,글로벌 음식문화,8936317768,9788936317768,3590,교문사,김희선 지음,23200,23200,0,0%,230점,20180920,474
291,가정/요리/뷰티,카페 Tea 메뉴 101,8969930205,9788969930200,13590,수작걸다,이상민 지음,15000,13500,1500,10%,750점,20180717,4329
292,가정/요리/뷰티,서양의복구성 1 (양장 스프링),8960203041,9788960203044,14590,성신여자대학교출판부,김경희 외 지음,30000,30000,0,0%,"1,500점",20180305,456
293,가정/요리/뷰티,커피 과학,K072532276,9791185093659,3570,황소자리,"탄베 유키히로 지음, 윤선해 옮김",15000,13500,1500,10%,750점,20171226,2222
294,가정/요리/뷰티,건축주만이 알려줄 수 있는 집짓기 진실,8966030394,9788966030392,13610,주택문화사,손창완 지음,23000,20700,2300,10%,"1,150점",20171206,2940
295,가정/요리/뷰티,부부 같이 사는 게 기적입니다,K602532060,9791185716558,3180,덴스토리(Denstory),김용태 지음,13800,12420,1380,10%,690점,20171201,2511
296,가정/요리/뷰티,디즈니 베이비돌 손뜨개 인형옷 : 미녀와 야수 벨,8998317893,9788998317898,14630,참돌,끌림 지음,3300,2970,330,10%,160점,20171103,3363
297,가정/요리/뷰티,손끝에서 시작하는 특별한 강아지옷 만들기,K142531984,9791187749301,13590,예문아카이브,유아연(소잉도그) 지음,18800,16920,1880,10%,940점,20170615,3860
298,가정/요리/뷰티,대바늘 손뜨개 패턴집 260,K002535144,9791160070866,13590,한즈미디어(한스미디어),"시다 히토미 지음, 남궁가윤 옮김",18000,16200,1800,10%,900점,20161121,2512
299,가정/요리/뷰티,종이접기 매니아를 위한 Origami PRO : 판타지 종이접기 편,K612636072,9788997772148,13630,한국종이접기협회,김진우 외 지음,15000,15000,0,0%,0점,20160922,3575
300,가정/요리/뷰티,토탈 코디네이션,K432434397,9791186739105,93600,메디시언,박은준 외 지음,20000,19000,1000,5%,"1,000점",20151210,478
301,가정/요리/뷰티,식생활과 문화 (백승희 외),8984893935,9788984893931,93590,효일,백승희.윤선영 지음,23000,21850,1150,5%,"1,150점",20150820,431
302,가정/요리/뷰티,최고의 집을 만드는 공간 배치의 교과서,8994418644,9788994418643,13590,더숲,"사가와 아키라 지음, 황선종 옮김",16900,15210,1690,10%,840점,20131030,1888
303,가정/요리/뷰티,기본식품분석학,8993158673,9788993158670,93570,석학당,채수규 지음,35000,35000,0,0%,"1,750점",20130131,406
304,가정/요리/뷰티,방과 부엌 꾸미기,8936900803,9788936900809,540,대원사,뿌리깊은 나무,8500,7650,850,10%,420점,19900201,883
305,가정/요리/뷰티,요리는 어렵지 않아,8971907711,9788971907719,13590,그린쿡,"아르튀르 르 켄 지음, 야니스 바루치코스 그림, 고은혜 옮김",26000,23400,2600,10%,"1,300점",20210210,830
