순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
460,경제경영,e-비즈니스의 이해,K062633275,9791186689325,93320,생능출판사,정석찬 외 지음,26000,26000,0,0%,780점,20200907,1120
461,경제경영,UX/UI의 10가지 심리학 법칙,K412632959,9791189909208,13000,책만,"존 야블론스키 지음, 이미령 옮김",16000,14400,1600,10%,800점,20200915,6455
462,경제경영,더 룰 The Rule,K162631935,9791190492867,3320,은행나무,이도형 지음,15000,13500,1500,10%,750점,20200804,1954
463,경제경영,4차 산업혁명시대의 경영학원론 (박상범 외),K102631838,9791190247283,93320,탑북스,박상범 외 지음,27000,27000,0,0%,"1,350점",20200820,1023
464,경제경영,세계미래보고서 2035-2055,K372639634,9791159099878,3320,교보문고(단행본),박영숙.제롬 글렌 지음,22000,19800,2200,10%,"1,100점",20200605,24858
465,경제경영,만화 재무제표 모르면 주식투자 절대로 하지마라 - 하,K522639534,9791190242455,7320,베가북스,사경인 지음,13500,12150,1350,10%,670점,20200604,8876
466,경제경영,공급사슬관리,8968442142,9788968442148,93320,한경사,"Joel D. Wisner 외 지음, 김수욱 외 옮김",33000,33000,0,0%,990점,20200225,1125
467,경제경영,주식투자자 관점에서 재무제표 행간을 읽어라,K312636045,9791163430230,3320,스마트비즈니스,김대욱 지음,17000,15300,1700,10%,850점,20200207,6239
468,경제경영,유통원론,8958534826,9788958534822,93320,학현사,안광호.조재운.한상린 지음,33000,33000,0,0%,990점,20190825,1642
469,경제경영,365 Global Manners,K632636998,9791196787547,93190,백산출판사,서여주 지음,19000,19000,0,0%,0점,20190830,1289
470,경제경영,대한민국 땅따먹기,K452636880,9791187799115,13320,지혜로,서상하 지음,18000,16200,1800,10%,900점,20191018,12000
471,경제경영,기술창업론,K072635144,9791156006794,93320,홍릉(홍릉과학출판사),김진수 외 지음,23000,23000,0,0%,0점,20190720,1090
472,경제경영,사업을 한다는 것,K312635306,9791196621957,3320,센시오,"레이 크록 지음, 이영래 옮김, 손정의.야나이 다다시 해설",16000,14400,1600,10%,800점,20190531,9215
473,경제경영,명견만리 : 공존의 시대 편,K182534242,9791186560976,4320,인플루엔셜(주),KBS 명견만리 제작진 지음,15800,14220,1580,10%,790점,20190225,6511
474,경제경영,에센스 회계원리,K682534320,9791162880357,93320,유원북스,유재권 지음,25000,25000,0,0%,750점,20190120,1423
475,경제경영,채권투자 핵심 노하우,K242532720,9791188279098,3320,이레미디어,마경환 지음,22000,19800,2200,10%,"1,100점",20180330,5376
476,경제경영,Brigham의 재무관리,8962183862,9788962183863,93320,경문사,"Eugene F. Brigham 외 지음, 남두우 외 옮김",37000,37000,0,0%,0점,20160816,1208
477,경제경영,리더십 리뷰,8990359864,9788990359865,93320,창민사,백기복 지음,29000,29000,0,0%,"1,450점",20160215,1313
