순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
293,초등학교참고서,디딤돌 초등 수학 응용 6-2 (2021년),8926159574,9788926159576,63410,디딤돌,디딤돌 초등 편집부 지음,15000,13500,1500,10%,750점,20201117,7610
294,초등학교참고서,초등 분수 개념이 먼저다 3,K002637209,9791165260040,64410,키출판사,키 수학학습방법연구소 지음,11000,9900,1100,10%,550점,20200210,10347
295,초등학교참고서,개념 + 연산 초등 수학 3-1 (2021년용),K592636830,9791164744886,63410,비상교육,비상교육 편집부 지음,9500,8550,950,10%,470점,20200101,7738
296,초등학교참고서,용선생 교과서 한국사 1,K662636121,9791162730768,63900,사회평론,"사회평론 역사연구소 지음, 뭉선생 그림, 전국초등사회교과모임 감수, 이우일 캐릭터",13000,11700,1300,10%,650점,20200102,19534
297,초등학교참고서,메가스터디 초등 독해 1일 1독해 한국사 5권,K352635329,9791129704030,64910,메가스터디북스(참고서),큰곰자리 지음,7900,7110,790,10%,390점,20190628,17436
298,초등학교참고서,쎈연산 10권 초등 5-2,8928327881,9788928327881,64410,좋은책신사고,홍범준.신사고초등콘텐츠연구회 지음,8000,7200,800,10%,400점,20190327,17279
299,초등학교참고서,디딤돌 초등 고학년 독해력 Level 4,8926156869,9788926156865,63710,디딤돌,김세동 외 지음,11000,9900,1100,10%,550점,20190225,9543
300,초등학교참고서,EBS 초등 4주 완성 독해력 3단계,8954747094,9788954747097,53710,한국교육방송공사(초등),EBS(한국교육방송공사) 편집부 지음,9000,8100,900,10%,450점,20181207,16743
301,초등학교참고서,우공비 일일독해 1A단계 (초등 1학년),8928326753,9788928326754,64710,좋은책신사고,신사고초등콘텐츠연구회 지음,10000,9000,1000,10%,500점,20181113,17646
302,초등학교참고서,기적의 계산법 7 : 초등학교 4학년,8962226782,9788962226782,64410,길벗스쿨,기적의 계산법 연구회 지음,8000,7200,800,10%,400점,20170701,22084
303,초등학교참고서,최상위연산 수학 초등 2A,8926150712,9788926150719,63,디딤돌,디딤돌 초등수학 연구소 엮음,9000,8100,900,10%,450점,20151222,10481
