순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
675,사회과학,유아발달 (이영 외),8999707113,9788999707117,93370,학지사,이영 외 지음,17000,17000,0,0%,850점,20150630,1378
676,사회과학,영아발달,8999706273,9788999706271,93370,학지사,이영 외 지음,20000,20000,0,0%,"1,000점",20160425,1415
677,사회과학,교육심리학,8998521253,9788998521257,93370,박학사,"애니타 울포크 지음, 김아영 외 옮김",28000,28000,0,0%,0점,20150225,1415
678,사회과학,인간행동과 사회환경 (구혜영),8959123420,9788959123421,93330,도서출판 신정,구혜영 지음,17000,17000,0,0%,0점,20150310,1311
679,사회과학,보육과정,8999402525,9788999402524,,양서원(박철용),고문숙.권민균.김수영.김수향 외 지음,18000,18000,0,0%,0점,20140315,1271
680,사회과학,사회복지개론 (이종복 외),8999401677,9788999401671,93330,양서원(박철용),이종복 외 지음,18000,18000,0,0%,0점,20140220,1211
681,사회과학,사회문제와 사회복지,8999401456,9788999401459,93330,양서원(박철용),최선화 외 지음,20000,20000,0,0%,0점,20140110,1176
682,사회과학,교육행정 : 이론 연구 실제,899754425X,9788997544257,93370,아카데미프레스,"Cecil G.Miskel 외 지음, 신현석 외 옮김",28000,28000,0,0%,0점,20130301,1307
683,사회과학,세계외교사,8952113837,9788952113832,93340,서울대학교출판문화원,김용구 지음,35000,35000,0,0%,"1,750점",20121015,3070
684,사회과학,민주주의의 모델들,8964371119,9788964371114,3300,후마니타스,"데이비드 헬드 지음, 박찬표 옮김",25000,22500,2500,10%,"1,250점",20100317,3196
685,사회과학,백범일지,8971992255,9788971992258,3910,돌베개,"김구 지음, 도진순 주해",12000,10800,1200,10%,600점,20020801,24072
686,사회과학,현안 : 시대 논평,8936514733,9788936514730,3300,홍성사,"C. S. 루이스 지음, 홍종락 옮김",13000,11700,1300,10%,650점,20210222,890
687,사회과학,부모교육 (김애란 외),8958098961,9788958098966,93370,정민사,김애란 외 지음,20000,20000,0,0%,600점,20210210,1210
688,사회과학,우먼카인드 Vol.14 : 혼자 있는 시간,K842738023,9772586258007,,바다출판사,우먼카인드 편집부 엮음,15000,14250,750,5%,150점,20210205,2285
689,사회과학,행정법 기본강의 (박균성),K952738686,9791130338163,93360,박영사,박균성 지음,37000,37000,0,0%,"1,110점",20210130,1025
690,사회과학,슬기로운 유치원 생활,K362737692,9791196968267,13370,교육과실천,김진희 외 지음,20000,18000,2000,10%,"1,000점",20210106,2975
691,사회과학,여자를 위해 대신 생각해줄 필요는 없다,8931021496,9788931021493,3800,문예출판사,이라영 지음,16000,14400,1600,10%,800점,20201214,6825
692,사회과학,교육학개론,899972090X,9788999720901,93370,학지사,김철.정기섭.정창호 지음,17000,17000,0,0%,510점,20200925,880
693,사회과학,인간관계와 의사소통,8999408825,9788999408823,,양서원(박철용),권희경 지음,16000,16000,0,0%,480점,20200820,958
694,사회과학,인간관계론,K512632496,9791161056166,93320,공동체,주석진 지음,18000,18000,0,0%,540점,20200810,1150
695,사회과학,문재인 이후의 교육,K202736978,9791157062171,3300,메디치미디어,이범 지음,16000,14400,1600,10%,800점,20201205,4880
696,사회과학,아동 건강교육 (김연주 외),8942613233,9788942613236,93370,창지사,김연주.김현지.유현숙 지음,25000,25000,0,0%,750점,20200228,1095
697,사회과학,타인의 해석,8934985747,9788934985747,3190,김영사,"말콤 글래드웰 지음, 유강은 옮김, 김경일 감수",18500,16650,1850,10%,920점,20200320,38204
698,사회과학,사회복지학개론 (오정수 외),8999409708,9788999409707,93330,양서원(박철용),오정수 외 지음,21000,21000,0,0%,630점,20200225,1508
699,사회과학,장애인복지론 (이준우 외),8999409406,9788999409400,93330,양서원(박철용),이준우.최희철 지음,21000,21000,0,0%,630점,20190830,1571
700,사회과학,사회복지 프로그램 개발과 평가 (김예랑),8942612547,9788942612543,93330,창지사,김예랑 지음,22000,22000,0,0%,660점,20190821,1282
701,사회과학,쉽게 배우는 아동상담,K072635855,9791161054919,93370,공동체,김영숙 지음,20000,20000,0,0%,600점,20190820,1331
702,사회과학,영유아 의사소통장애,8999718247,9788999718243,93370,학지사,이윤경 지음,23000,23000,0,0%,690점,20190610,1311
703,사회과학,범죄예방론,8957272879,9788957272879,,그린,"Lab, Steven P. 지음, 이순래 외 옮김",30000,30000,0,0%,0점,20190304,1221
704,사회과학,영유아프로그램 개발과 평가,K352534841,9791161053851,93370,공동체,서영숙 외 지음,20000,20000,0,0%,600점,20190205,1353
705,사회과학,현장기반 사회복지 사례관리 실제,K152534841,9791196457365,93330,지식공동체,최선희.정재연 지음,19000,19000,0,0%,570점,20190130,2135
