순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
957,역사,지도로 읽는다 리스타트 한국사 도감,K022735241,9791163940364,14910,이다미디어,유성운 지음,18000,16200,1800,10%,900점,20201204,1500
958,역사,510일 2,K752735480,9791190351379,4330,봄날의박씨,"유경순 지음, 홈플러스일반노동조합 기획",25000,22500,2500,10%,"1,250점",20201113,355
959,역사,510일 1,K692735480,9791190351362,4330,봄날의박씨,"유경순 지음, 홈플러스일반노동조합 기획",25000,22500,2500,10%,"1,250점",20201113,370
960,역사,"할머니, 우리 할머니",8994750576,9788994750576,7300,소동,한성원 지음,18000,16200,1800,10%,180점,20201203,2716
961,역사,징비록,K652633120,9791197224706,3900,홍익출판미디어그룹,"류성룡 지음, 오세진 외 역해",14800,13320,1480,10%,740점,20201115,1223
962,역사,한국과 일본은 왜?,K142633026,9791188990955,3300,책과함께,"사와다 가쓰미 지음, 정태섭 옮김",13000,11700,1300,10%,650점,20201109,1011
963,역사,프랑스 왕실의 근친혼 이야기,K942633028,9791156121756,3900,푸른역사,김동섭 지음,18000,16200,1800,10%,900점,20201107,673
964,역사,그림에도 궁합이 있다,K062633929,9791197196102,3600,민규,심형철 지음,18800,16920,1880,10%,940점,20201030,1009
965,역사,예수의 후계자들,8964452267,9788964452264,93900,길(도서출판),정기문 지음,30000,27000,3000,10%,"1,500점",20201026,518
966,역사,막스 베버의 일반경제사,K442633611,9791159201349,3900,부글북스,"막스 베버 지음, 정명진 옮김",28000,25200,2800,10%,"1,400점",20201030,421
967,역사,5·18 내란수괴 전두환,8993442584,9788993442588,3300,멘토프레스,허장환 지음,20000,18000,2000,10%,"1,000점",20201026,366
968,역사,공의회 역사를 걷다,K082633317,9791188255689,3230,비아토르,최종원 지음,15000,13500,1500,10%,750점,20201023,2277
969,역사,"한중일의 갈림길, 나가사키",K892633112,9791165870911,4900,보고사,서현섭 지음,15000,14250,750,5%,750점,20201022,338
970,역사,"개남, 새 세상을 열다",K492633016,9791166290060,3990,모시는사람들,김삼웅 지음,18000,17100,900,5%,900점,20201028,414
971,역사,장에 가자,K172633918,9791191131024,3980,이숲,정영신 지음,18000,16200,1800,10%,900점,20201031,746
972,역사,함께 쓰는 역사 일본군'위안부',8961875604,9788961875608,4910,동북아역사재단,박정애 지음,7000,6300,700,10%,350점,20200925,551
973,역사,임원경제지 정조지 1~4 세트 - 전4권,K602633712,9791189801311,94030,풍석문화재단,"서유구 지음, 임원경제연구소 옮김",132000,118800,13200,10%,"6,600점",20200615,1333
974,역사,김재규 장군 평전,8974431343,9788974431341,3990,두레,김삼웅 지음,18000,16200,1800,10%,900점,20201026,1145
975,역사,경성제국대학 교수가 쓴 조선시대 불교통사,8928514835,9788928514830,94380,민속원,"다카하시 도루 지음, 이윤석.다지마 데쓰오 옮김",87000,87000,0,0%,"4,350점",20200920,250
976,역사,건건록,8963652912,9788963652917,3910,종합출판범우,"무쓰 무네미쓰 지음, 김승일 옮김",18000,16200,1800,10%,900점,20200925,317
977,역사,지도와 사진으로 보는 제2차 세계대전,K142633703,9791190475273,4900,페이퍼로드,"A. J. P. 테일러 지음, 유영수 옮김",27000,24300,2700,10%,"1,350점",20201016,1167
978,역사,한국 노동시장의 해부,8976826345,9788976826343,93330,그린비,요코타 노부코 지음,23000,21850,1150,5%,690점,20200910,1246
979,역사,조선의 무관과 양반사회,K002632950,9791190429054,93910,역사산책,정해은 지음,20000,20000,0,0%,600점,20200910,527
980,역사,"일제 강점기 조선, '사회의학 위생학'을 만나다",8928514657,9788928514656,,민속원,신영전 지음,13000,13000,0,0%,650점,20200731,568
981,역사,주권의 야만,8946069333,9788946069336,93910,한울(한울아카데미),"권혁태 외 엮음, 성공회대학교 동아시아연구소 기획",29000,29000,0,0%,290점,20200831,195
982,역사,이야기로 엮은 한국사 세계사 비교연표 (보급판),8936811738,9788936811730,4900,청아출판사,이근호.신선희 지음,10000,9000,1000,10%,500점,20200901,621
