순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
779,잡지,EBS FM Radio 초급 일본어 회화 2020년 3월~2020년 5월호 세트 (교재 3권 + 방송내용수록 MP3 CD 3장),8900459481,9788900459487,,동아출판(방송교재),이상민 지음,18000,17100,900,5%,540점,20200819,520
780,잡지,EBS FM Radio 입이 트이는 영어 2020년 3월~2020년 5월호 세트 (교재 3권 + 방송내용수록 MP3 CD 3장),8900459414,9788900459418,13740,동아출판(방송교재),이현석 지음,30000,28500,1500,5%,900점,20200819,360
781,잡지,계간 시청각 4호 2020.봄,K662631617,9791187937098,3600,시청각,시청각 편집부 지음,15000,13500,1500,10%,750점,20200630,516
782,잡지,고을 goeul vol.2 : 담양,K302631611,9791190109048,,로우프레스(부엌매거진),로우 프레스 편집부 지음,16000,14400,1600,10%,720점,20200724,868
783,잡지,민들레 Vol.130,K722631596,9771739650606,,민들레,격월간 교육전문지 『민들레』 지음,9500,9020,480,5%,280점,20200722,558
784,잡지,현대비평 2020.여름,K802631490,9772672016009,,한국문학평론가협회,현대비평 편집부 지음,12000,10800,1200,10%,540점,20200630,240
785,잡지,악스트 Axt 2020.7.8,K622631172,9772384367000,,은행나무,악스트 편집부 지음,10000,9000,1000,10%,450점,20200709,3062
786,잡지,필로 FILO No.15,K282631071,9791190460071,,매거진필로,필로 편집부 지음,16000,14400,1600,10%,720점,20200710,1293
787,잡지,뉴필로소퍼 2020 11호,K542630132,9772586476005,,바다출판사,뉴필로소퍼 편집부 엮음,15000,14250,750,5%,150점,20200706,2901
788,잡지,녹색평론 통권 173호,K392630211,9771976225902,,녹색평론사,녹색평론 편집부 지음,12000,10800,1200,10%,320점,20200701,2025
789,잡지,문학과 사회 130호 - 2020.여름 (본책 + 하이픈),K242639859,9771227285006,,문학과지성사,문학과사회 편집동인 지음,15000,13500,1500,10%,680점,20200529,1569
790,잡지,창작과 비평 188호 - 2020.여름,K742639530,9771227093007,,창비,창작과비평 편집부 지음,15000,13500,1500,10%,680점,20200601,1397
791,잡지,EBS FM Radio 초급 일본어 회화 2019년 12월~2020년 2월호 세트 (교재 3권 + 방송내용수록 MP3 CD 3장),8900457705,9788900457704,13730,동아출판(방송교재),이상민 지음,18000,17100,900,5%,540점,20200519,246
792,잡지,문학3 11호,K392639133,9772508669003,,창비,문학3 기획위원회 엮음,8800,7920,880,10%,400점,20200515,770
