ISBN13,rating,review
9791196685973,10,"엄마를 위한, 나를 위한. 우리를 위한 포포포"
9791196685911,10,"아기자기 넘나 기엽고 이쁜책, 친구에게 선물했어요. 워킹맘들의 고민들을 같이 공유하고 미래를 고민해보기 좋은 책!"
9791196685911,10,"뻔한 신변잡기 주부잡지에서 벗어나 이렇게 새롭고 감수성 충만한 잡지라니! 애 낳고 수년만에 다시 잡지를 내 돈 주고 사서 보고 반했다. 엄마를 주체로 여성의 삶, 일, 가족을 변화된 요즘의 언어로 풀어내고 있고. 감성 충만한 사진과 그림들까지 눈과 영혼 모두 맑아지는 책. 애정템이 될 것 같"
9791196685911,6,전업맘 보다는 워킹맘이 보면 더 공감갈것 같네요.
9791196685911,10,비슷한듯 다른 모습으로 살아가는 워킹맘들의 이야기가 큰 힘이 되었습니다. 감사합니다. 앞으로도 쭉 좋은 이야기들로 만났으면 좋겠어요♥️
9791196685911,10,임신을 위한 무급휴직과 출산후 육아휴직 까지 1년하고도 9개월 이란 거의 2년 가까운 휴직을 끝내고 곧 워킹맘으로 돌아가야하는 저에게 너무나도 울컥하게 만든 엄마들의 마음을 따뜻하게 해주는 매거진♥️ 플러스 디자인 적으로 너무나 이뻐 인테리어용으로도 만점♥️
9791196685911,10,비슷한 듯... 다르게 살아가는 여성들의 소소한 이야기를 다양한 각도에서 보여주고 있어서 더욱더 흥미롭고 관심이 가네요.늘 아이들을 위한 그림책만 사다가 저를 위한 책을 선물했는데... 너무나도 탁월한 선택이였네요.알찬 내용으로  지쳐가는 제 마음에 보물같은 이야기를 들려주셔서 고맙습니다
