ISBN13,rating,review
9788954747141,6,5학년 올라가는 아이를 위해서 구매했는데. 공부를 원래 좋아하는 아이는 아니고 어르고 달래서 문제집이나 과목별로 하루 한장 정도씩 풀리는 아이인데..ㅡ.ㅡ 보자마자 재미없다고 던져버리네요... 아닌게 아니라.. 교과서 처럼 생겼어요.. ebs 강의도 재미없어 하네요..ㅜㅜ
9788954747141,10,설민석 한국사 대모험을 재미있게 보고있는 4학년 딸 아이가 공부하고 싶다며 사달라내요.
9788954747141,10,"4학년 아이에게 한국사를 재미있게 접하게 해주려 구입했습니다. 이야기책읽듯이 읽고서 강의를 같이봤는데 너무 재미있어 하네요. 전체적인 스토리파악을 기대하며 매일 이야기책 보 듯 여러번 읽힌 다음, 핵심정리부분과 문제풀이를 해 볼 생각입니다."
9788926159484,10,"학기중 한권만 선택한다면 단연코 디딤돌 기본 응용! 개념과 기본, 응용까지 한권으로!부록으로 단원평가와 서술형까지 완벽 대비! 정말 강추!"
9788926159484,10,초등수학은 디딤돌 개념과 응용 같이 배울수 있어서 좋아요~디딤돌 기응하고 최상위로 심화 다지면 5학년2학기 마무리 할 수 있어요 문제수가 부담스럽지 않아요
9788926159484,10,초등수학 기본기를 다지면서 응용으로 탄탄한 개념학습을 함께 할 수 있어 앞으로 우리 아이 수학 교재는 요것으로 방학을 보내는 걸루 ^^
9788926159484,10,수학머리 있는 아이 새학기 예습교재로 사용하고 있어요. 기본 개념부터 심화 문제 맛보기까지 우리 아이한테 필요한 것을 다 담고 있어요. 응용력 키우기 단계는 어려워하지만 이리저리 머리굴리며 사고력을 키울 수 있어서 고학년 되면서부터는 계속 이 책을 이용하고 있어요.
9788926158913,10,"기본개념을 학습한뒤 상위권을 향한 응용력,사고력을 기를 수 힘을 키우기 위해 다양한 문제를 풀어 볼 수 있도록 구성된 초등수학문제집"
9788926158364,10,최상위 수학s를 완북후 심화서를 한권더 풀어 보았습니다.어려운 문제들이 많았지만 동영상 강의로 해결할 수 있어서 좋았습니다.
9788926158364,10,고학년부터는 심화문제집을 꼭 풀어야 하지요. 최상위수학은 중학교까지 이어지는 내용이 많아서 수학실력에  도움이 된답니다~
9788926158364,10,심화서 문제집으로는 디딤돌 최상위수학이 짱이네요^^
9788926158364,10,심화문제집 하면 최상위수학 이예요.이번학기 완북하고 다음학기꺼 최상위수학으로 선행합니다. 한학기 마무리학습은 무조건 최상위수학입니다.
9788926158364,10,매학기 최상위S를 심화서로 선택하고 있어요~적당한 스트레스로와 자극으로 공부하기 좋아요~
9788926158364,10,심화서라고 하면 최상위수학부터 말하는 이유가 있었네요. 문제도 좋고 편집도 좋아요.
9788926158364,10,매학기 유일하게 푸는 수학 심화문제집입니다. 다른 출판사 것보다 아이가 편하게 풀 수 있는 편집이라 마음에 들고요. 문제 난이도가 중상 정도라 실력 향상에 도움이 될거라 믿어요.
9791189902001,10,영단어 암기에 부담을 많이 갖던 아이였는데 재미있고 즐겁다고 합니다.  이제 중학으로 넘어갑니다.^^
9791189902001,4,아이 영단어 공부시키려고 샀는데 억지스러운 표현이 많아 오히려 방해되는 부분도 있어요.비추합니다.
9791189902001,10,단어암기하기 훨신 편해졌습니다.
9791189902001,10,재미있게 오래남는 단어외우기학습될거 같아요..강의도 신청했다 게으름에 못했지만 앞으로 열심히 하려구요
